"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"tet(40)",0.195006925684835,0.373474906923246,0.224994058397715,0.191947783295684,0.60578702389226,0.765846912849664,0.221818670481725,0.192964938070018,0.802455641438684,0.190602148416099,0.806204918137307,0.99664511024325,0.911435313580387,NA,NA,NA,0.695037097573599,0.333476375610788,9.14237919344715e-61,0.0462169209111863,0.899695844936552,0.823185559920161,0.8252403572156,NA,0.559109878118751,0.0365340185732648,0.138797135427124,0.734878877185656,0.894718801189748,NA
"mefH",0.00395743341375769,0.234046507471926,0.241694857737476,0.0125501433781066,0.000601379129859444,0.000472590452576459,0.587453161599992,0.434878923956717,0.196662461019714,0.199237401574971,5.02158509545024e-34,0.215167573001172,0.0477749156354207,NA,NA,NA,0.062511680183906,0.00459880062756257,0.0403546414514244,0.781561317970898,0.130588602109203,0.668141177263824,0.0797356517504765,NA,0.839768653095899,0.0534363192970427,0.021192423649013,0.941199421794072,0.0642015554559419,NA
"mdtO",0.191188430040008,0.84720269163974,0.68956485764739,0.876819039559049,0.635579963986192,0.802514979233972,0.904922699263666,0.248603100174429,0.573603821058587,0.72539810520164,0.960018386838857,0.919100814358604,0.487980336018104,NA,NA,NA,0.43124970244642,0.848103573771157,0.891395138602146,0.444180779501512,0.653533523970813,0.726787040868138,0.00823995453988192,NA,0.78162421936771,0.699090768203796,0.358992251949368,0.294039917610169,5.4344874499884e-29,NA
"APH(6)-Ic",0.0386320938635476,0.529289610324812,0.285870651724922,0.000538628173302675,4.88374094008497e-06,5.54560856002498e-05,1.36197591515994e-21,0.795616501993025,0.124463054192273,0.232240177351221,1.36197591515994e-21,0.556229107788089,0.98448292160928,NA,NA,NA,2.82683509219777e-05,0.823940014565419,0.949476587169464,0.00148982419718052,1.21756222290777e-21,0.563739035578729,0.252859767731688,NA,0.592508941704019,0.0806543418071309,7.43738735609395e-09,0.669168827521223,0.80213286722491,NA
"AcrS",0.072676605818092,0.933049890312941,0.123019459902527,0.435559445987837,0.00681512073792615,0.00171020985021214,2.50221442874086e-18,0.0725864550254792,0.900604687072778,0.222771897295394,2.50221442874086e-18,0.102530803541732,0.151763318260176,NA,NA,NA,0.67671603573447,0.979372968643764,2.50221442874086e-18,0.220469946463548,0.95527039720753,2.40933831304173e-18,0.521250276651255,NA,0.435638772511363,0.067597342163984,0.614833919493333,0.242704532020245,0.71246137835301,NA
"tetB(60)",0.918311003164353,0.808710801216538,0.561078623627753,0.911705407652156,0.700802227245657,0.576771533681327,0.415201833909873,3.23207885843491e-17,0.858589292480553,0.0329637371925862,3.12937254579907e-17,0.152729612702261,7.27076375700845e-06,NA,NA,NA,0.148600343607486,0.363509912558292,0.288992435620477,0.575392496627317,0.0981551716040481,0.920321186323513,3.12937254579907e-17,NA,0.697535494444468,0.724877104482799,0.443000958596926,0.335672831643588,0.83053303471618,NA
"chrB",0.0890897395301984,0.785179769784609,0.632582756956503,0.00729837363573926,0.097332022649232,0.403010588329876,0.403441757062449,2.79405194675469e-30,0.924613845150071,0.239242027915985,0.69534103245845,0.947692758467547,0.5880741468572,NA,NA,NA,0.51981811774372,0.505461185937961,0.785179769784609,0.873342089561758,0.203411902156535,0.870671182485155,0.859195481974478,NA,0.487108044074471,0.565013267217122,0.144656715030855,0.757454696698947,0.777859524041214,NA
"tet(O)",4.45172621872174e-06,0.728884662255156,0.527809554494256,0.638865163743588,6.40632506652878e-07,8.45189679322371e-05,0.086527722779963,0.0441701780384549,0.621334572355563,0.0489062679311979,0.304967627827071,0.207867100941133,0.0454224252365141,NA,NA,NA,0.0335890472043376,0.301038215143185,0.269144375484041,0.00112913764927995,0.685179877331928,0.788153800310223,0.0750923998698099,NA,0.0774120654279766,0.419487676166901,0.174968145747956,0.415371982385793,0.37404159656619,NA
"emrB",0.0071240332737835,0.552867272001428,0.236220235240298,0.511521700455702,0.681829193120169,0.148136776819547,7.1226900771868e-23,0.089380127221053,0.893420585185672,0.631653236177816,0.9582671113359,0.367507226589892,0.0490601961886178,NA,NA,NA,0.143908014049633,6.68257051100436e-23,7.1226900771868e-23,0.0399772566610169,0.0959664503264956,0.977407637331768,0.550120275732086,NA,0.975575586237399,0.544762560911166,0.472746903147082,0.917696507677439,0.877707391986541,NA
"adeA",0.0455630826295635,1.90580411432827e-10,0.239810870599455,0.609833510649377,0.365351455096241,0.250650318771588,1.90580411432827e-10,1.92439198801308e-10,1.9243919880131e-10,0.330973926238345,1.90580411432827e-10,0.60869882277726,0.282784956483031,NA,NA,NA,0.78930792864879,0.627628437929953,0.579304166525798,0.745991055802043,0.761052028030783,0.403723352102255,1.90580411432827e-10,NA,0.712226755917205,0.768420667246074,1.70000750736142e-10,0.00560739259025186,0.732738122906639,NA
"lmrD",0.259410210475253,0.778076665373533,0.771145819018526,0.0250070125955075,0.748207012117718,0.576136616084328,0.119245668377446,0.0781410382316061,0.757690713892882,0.0633006429937189,8.17453851651669e-35,0.638567193547042,0.933549409543349,NA,NA,NA,0.0083423282227916,0.147157898304732,0.355768040113808,0.0267460006060991,0.592506389132261,0.243664068700145,0.263741043590429,NA,0.662752074526862,0.699995400534569,0.760123819299911,0.181451782128788,0.550554155488115,NA
"vanX gene in vanA cluster",0.171561434170378,8.37460097439513e-25,0.526241417350197,0.801209948432834,0.00465922115487727,0.0282668713937835,0.3498154682984,9.03739367380177e-25,9.03739367380177e-25,0.276974842523038,8.37460097439513e-25,0.292266803893071,0.289745488998878,NA,NA,NA,0.0711783107660784,0.000375196963453665,0.000137973517444245,0.961650893414022,0.0958973552655189,0.690841952443243,0.699303115718051,NA,0.0624954762870206,0.61062486379909,0.142621690025049,0.130448268086859,0.390356269345103,NA
"oqxB",0.241096514346526,3.07954624399949e-20,0.0460009384577376,0.638246371028564,0.0216238886627926,0.00799602952394732,0.482536733115,3.22832877048621e-20,0.991546294069018,0.0465324213620641,3.07954624399947e-20,0.442679887675884,0.000802115006900023,NA,NA,NA,0.570184058526509,0.439251062877016,3.07954624399947e-20,0.362762026121047,0.319820059055359,0.766188197907035,0.459332960002561,NA,0.861405501970789,0.728399614872074,0.0551943236320043,0.00400189606354774,0.622185607139962,NA
"vanI",0.00399276526302514,0.935829071531379,0.514276325962973,0.302544917682021,0.00264293536804684,0.00233890887954293,0.647107768978178,0.358582251476319,0.253726059998477,0.200254032118017,5.47748553245419e-41,0.805663106376523,0.456973439983902,NA,NA,NA,0.0190073831310173,0.169260536400522,0.390002847323195,0.973907720324201,0.0572569225072173,0.111053731463776,0.453795488850308,NA,0.917479712483327,0.278336762928589,0.00818736531709204,0.844933635160566,0.584079627619956,NA
"BlaB-16",0.0193716696286719,0.426032641976617,0.271866509476286,0.14333715018258,0.0182410727134655,0.144683574877865,0.754868480704868,0.970313405325372,0.0547785836429147,0.471080662264754,0.273674782922549,0.917065478860261,0.94000372247687,NA,NA,NA,0.0337223939555133,0.263488132286678,0.521266259477938,0.903446995295699,0.00804523128911798,0.98654543034504,0.574984929304982,NA,0.682066279674503,0.59369877890666,0.492051073635057,0.101900130554225,0.316971395278825,NA
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",0.00131377531219466,5.90661078805741e-11,0.226842110200857,0.210997537164294,0.69515100631334,0.890797736474755,5.90661078805741e-11,5.97138821022843e-11,0.739870878158424,0.553755681957483,5.90661078805748e-11,0.152646016259882,0.551692993682613,NA,NA,NA,0.159323643600374,5.84182550900334e-11,5.90661078805741e-11,0.0909895774218054,0.0360388154959958,0.638331049026971,5.90661078805748e-11,NA,0.521553007709085,0.210926498405309,0.0784450135023637,0.592259434013274,5.97138821022843e-11,NA
"tet(W/32/O)",0.627898861455685,0.815024644530843,0.439967154080158,0.0165761217023332,0.758697588642608,0.725468207382113,3.6975680320261e-18,3.83520417515034e-18,0.918256799925375,0.345715939112414,3.6975680320261e-18,0.291610925957062,0.0562493749740309,NA,NA,NA,0.883710362579331,0.81006689844751,3.6975680320261e-18,0.354627154095119,3.4322166177905e-18,0.688329051775542,0.44223875817797,NA,0.465868656837418,0.0848611358894308,0.00112438437170356,0.94593281730031,3.83520417515034e-18,NA
"AcrF",0.208310369715375,0.968930507843431,0.862310958267987,0.56516547334419,0.253164502570843,0.287142854976491,0.690663179219418,0.507998918580395,0.482634033047822,0.512048459909374,0.480743196775364,0.442181276248265,0.521170205764224,NA,NA,NA,0.0316451395290977,0.527178556227838,0.889796471400078,0.0371765706367019,0.984148973109138,0.39937658134655,0.106395646666079,NA,0.767116281988375,0.373723316312432,0.238251671292682,0.287152755861954,2.07115968646299e-34,NA
"acrD",0.010255496272002,0.674366107882589,0.563232970962864,0.651420254689737,0.398327520672912,0.294862190710581,0.380432536847082,0.975596789186382,4.47052736448174e-09,0.609789204391605,0.781696717719494,0.0511470624655906,0.208909227465552,NA,NA,NA,0.452282568782749,0.813643624400987,0.775069394390508,0.250722024876256,0.0848842341695834,0.990808687377677,0.608197247384636,NA,0.268364458384877,0.152180728957034,0.294460884540004,0.792082275659984,0.562092103247537,NA
"CRP",0.0245171890945202,0.40889599541923,0.0100008917846199,0.884242216477027,0.341598404459178,0.0309516772034181,4.11937414294722e-33,0.335390771760384,0.528979940990788,0.188773948733351,0.51317288117549,0.0816697620971204,0.00181282723711636,NA,NA,NA,0.907060412465992,0.900731986148924,0.596619162707739,0.0139989614850012,0.153290960776916,0.810857638082711,0.295609435070018,NA,0.946942123151303,0.730820203707641,0.983921861883165,0.88227073386526,4.79144532760242e-33,NA
"gadX",0.0213424934327388,0.955217159210786,0.63442611902707,0.693242209178597,0.556463690506889,0.303079236613998,0.99137473572337,0.073088119559671,0.918849059310324,0.700094510306464,1.53263065032607e-18,0.000342320262272366,0.0740627680563216,NA,NA,NA,0.582995953619115,0.885164665696164,0.746395974919249,0.272272350454584,0.92760322678685,1.47420097331915e-18,0.00147624175692801,NA,0.959860335115238,0.367124092221185,0.218460724987108,0.180913718095949,1.5926098996951e-18,NA
"Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin",0.00163948333920379,0.61614369162923,0.142555655534883,0.114983194590085,0.0650659189374458,0.127832613799802,0.699209154327705,0.105916715411436,3.41360064118096e-09,0.260800898242098,0.890335476584749,0.339895485968119,0.0764813615539275,NA,NA,NA,0.57284453020153,1.1467124528599e-27,1.26686381985043e-27,0.18279193224246,0.0818532339174918,0.258729302231243,0.865706313439923,NA,0.560076542777992,0.527781195279758,0.801961166690926,0.0852841974448823,0.81241836468852,NA
"mdtN",0.220818231694045,0.80208668291845,0.818290364490268,0.970825559212139,0.958507478334434,0.584537166679253,0.756241612377098,0.0905094290726414,0.248126791007298,0.760632269926977,0.795039724156011,0.185990163989887,0.220784092442548,NA,NA,NA,0.903757780187112,0.517922324759906,0.373007671400067,0.949727935985846,0.63895947070584,1.00013117247788e-22,0.794069054844868,NA,0.580436002142079,0.142987405912093,0.553687712162913,0.155598451503736,1.13267768385457e-22,NA
"vanA",0.0294567398708947,0.900484607077885,0.544141705058138,0.863749886722869,0.0296675712755446,0.313879517340323,0.113298737002781,4.04721442980554e-31,0.479423502742653,0.556979474377292,3.55066789541918e-31,0.110080643889624,0.525362128788336,NA,NA,NA,0.0204291987127651,0.000363318466326903,0.000169527424662729,0.561835126232314,0.411735579527851,0.431689637356342,0.983204917480018,NA,0.00506699936818657,0.815295063426523,0.0340939539512223,0.823267243741976,0.295717344051973,NA
"Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin",0.117758818358467,0.314382171696041,0.471684771166624,0.871394676728099,0.244858942813592,0.228935826235002,4.3515770465771e-41,5.61312296505006e-41,0.58883208427896,0.0495478685838528,0.712777723042398,0.606255447680556,0.0503933270251805,NA,NA,NA,0.613782453472168,0.0313962144240588,0.100955936446203,0.0304430375275812,0.8195767776447,0.05155656163728,0.974984055070067,NA,0.0222573033044411,0.858356193008201,0.0393216409100803,0.0049535583309521,5.61312296505006e-41,NA
"AcrE",0.241666404505451,0.80427421959894,0.174553296626478,0.296721189901794,0.790198699289026,0.69979869497177,4.1924391958832e-21,0.0828406762934957,0.932101544618312,0.475455785814726,0.760329167554987,0.79109560829499,0.165307666424062,NA,NA,NA,0.271571810311537,3.97701324891292e-21,4.1924391958832e-21,0.000287509941001383,3.77004382858401e-21,3.97701324891292e-21,0.792041962779778,NA,0.939415334649779,0.0172085699910261,0.336344606726189,0.0332253908942764,0.916942484081708,NA
"YojI",0.147670108772512,0.746165430807449,0.371092008555431,0.521757979020657,0.339498730033613,0.223474528366417,2.79690237404267e-24,0.0994678037314205,0.82884311920794,0.852055407611415,0.386966674241996,0.663587544900769,0.381691629571355,NA,NA,NA,0.871453731955463,2.59889778965049e-24,2.79690237404267e-24,0.103853515726538,0.435485463384341,2.59889778965049e-24,0.379028880207802,NA,2.07225392043577e-24,0.948263968275904,0.149995616337827,0.683249456210746,3.00700220377883e-24,NA
"evgA",0.0230554873579403,5.88706806509474e-15,0.00736570666271694,0.426429929254541,0.528821585190251,0.16226462760545,5.88706806509474e-15,0.0669787152524715,0.810484048000837,0.506801688158343,5.88706806509465e-15,0.290220844379737,0.281269981809745,NA,NA,NA,0.0928557882220494,5.75112380341492e-15,5.88706806509474e-15,0.0605261194341665,5.61675388054383e-15,5.75112380341492e-15,0.340161009901938,NA,0.183258046708831,0.584360553630773,0.272929114948162,0.603915873746153,0.819379922985268,NA
"vanS gene in vanD cluster",0.660446163654762,0.867283055856784,0.472982214954632,0.535362504111593,0.151779346692247,0.0963835256505472,0.681745012626775,0.0757482206497899,1.5532677848326e-13,0.967186957150319,5.81072753306704e-19,0.389579937424016,0.826765172114751,NA,NA,NA,0.000802656773983994,5.57738375670098e-19,5.81072753306704e-19,0.244260591222846,0.347684922780016,0.585471610539009,5.81072753306704e-19,NA,0.769495814274161,0.335193116048895,0.13152514228872,0.200675594930015,0.30085813340471,NA
"vanR gene in vanD cluster",0.0778145131445516,0.353320830729338,0.432604874078796,0.74158601456001,0.373101111742809,0.140328006216278,0.794040169136048,0.459064668046487,0.533873806317214,0.734043726904603,0.547532277007721,0.217659356666441,0.849645426286156,NA,NA,NA,0.00187845685978843,0.319439782250185,4.08237344070041e-28,0.617062572150455,0.580303763847084,0.105896838968542,0.860188218106735,NA,0.548657748823084,0.0180447124728238,0.0126359276418727,0.051959130696041,0.932692206055365,NA
"SAT-4",0.861805600299866,0.726101457048268,0.534954785126049,0.181537561477178,0.459067674558452,0.173484095780464,0.148209258490075,0.58984167081908,0.0012639096247863,0.860572247467255,0.431780746650934,0.337036651636587,0.275044242905347,NA,NA,NA,0.164412442199003,0.00158545886463135,0.000906203910556581,0.524430698990834,0.873648799307956,0.333636081563404,0.0747590564624003,NA,0.193050513009046,0.420413054861283,0.896107462932594,0.389824984611625,0.717397626801149,NA
"ErmB",1.53769210089609e-07,0.714844829101525,0.964576838151213,0.485290047670738,0.0096788116945604,0.000469633220519687,0.243030526841419,0.125241117617056,3.78559476368089e-16,0.130029054498392,0.58662597416112,0.129157044759345,0.0359110282802117,NA,NA,NA,0.231345186894233,0.0603617145055505,0.0697308366448523,0.00694999224345284,0.720711405521766,0.570264491036962,0.294951495122631,NA,0.235989686929025,0.198447104214236,0.87483831375529,0.96985527797369,0.732891485905575,NA
"baeR",0.0113290431811312,0.548633513053629,0.257420746640279,0.888896880408517,0.759661740892224,0.297542925134398,8.26336875125693e-29,0.161844517124386,0.331617637384126,0.0584899087738753,8.26336875125693e-29,0.616738716111644,0.0648987043299916,NA,NA,NA,0.369671733813358,0.460759975965531,8.26336875125693e-29,0.13192974030962,0.152367079220913,0.857353130952827,0.832255499685366,NA,0.731866431605029,0.286731493180233,0.0360644951956155,0.95205388467955,9.21041117498139e-29,NA
"mdtF",0.192148988164801,0.461114630515164,0.176316694812378,0.354912545281485,0.415982179493116,0.111118077069759,0.924302057174103,0.291363328708363,0.358556688244155,0.518384814705568,0.657327286165668,0.951176090773468,0.526659366113224,NA,NA,NA,0.852158268955747,0.973875846424658,0.745886632792341,0.661712637114022,0.933070124235616,7.49124678444596e-30,0.139595877322131,NA,0.925411996045452,0.158114427154195,0.593241560365477,0.895695031036651,0.0933271979857029,NA
"tet(W/N/W)",0.338956726379121,0.732479808151596,0.66514210723769,0.452647146157382,0.550135404306199,0.92192101154676,3.88995171405372e-14,3.96927162260391e-14,3.96927162260391e-14,0.081241122829459,3.88995171405372e-14,0.143186520594595,0.0407003970082193,NA,NA,NA,0.57116100370364,0.79951209189085,0.69023778392643,0.14833779588079,0.511649629014343,3.81131636742251e-14,3.88995171405372e-14,NA,0.291104927254119,3.65612852630733e-14,0.0199859404380645,0.930831856031686,3.96927162260391e-14,NA
"acrB",0.117996144572509,0.608794557828798,0.845210027637737,0.177771429014493,0.481345858034682,0.66867967943046,0.75402616064874,0.00202440742033794,0.649239102976603,0.0144106665986866,0.894230614549715,0.185448115911211,0.25322140968286,NA,NA,NA,0.807568033207406,0.779000679148859,0.832450278689009,0.329899568972279,0.0673390177162549,0.825347480646337,0.133829015908431,NA,0.64652074791614,0.723816842367782,0.801786560620456,0.0335320611676579,0.377022139215759,NA
"ErmF",0.020383429153047,0.98674012908337,0.505828951651262,0.346723615789783,0.0390257090559377,0.0744108380315523,0.810273435792,0.515259418218382,0.000881780989193532,0.331378982847611,0.203313088146238,0.551884945499387,0.994010702369772,NA,NA,NA,0.324943330914542,0.90546015704094,0.606205704387489,0.244390135374364,0.903060899798836,0.73996680843664,0.7202906776321,NA,0.694366977404622,0.46678965610888,0.364860644301047,0.884331129707968,0.58741344024657,NA
"mdtA",0.400467516994459,0.704259194543342,0.218532790042088,0.853917899489619,0.700569839302059,0.673778225704014,1.06469811913375e-20,0.080039454651834,0.970499696702224,0.962287947428291,0.96292219912059,0.203958990221623,0.35692364999983,NA,NA,NA,0.53400264040182,1.01236979441747e-20,1.06469811913375e-20,0.549554945170582,0.766662480302667,1.01236979441747e-20,0.0700895851525669,NA,0.585764134650461,0.457537609723802,0.960509380487287,0.908984819583172,0.956009964469777,NA
"emrY",0.651286517164437,0.311510320471409,0.903694085874483,0.583957442773905,0.664621527301999,0.934858310004695,0.785897764562221,0.0857963270387171,0.901538505449753,0.159259295138218,0.744150570597551,0.0762293466641586,0.835871914926125,NA,NA,NA,0.3602209863188,1.54593365450074e-21,1.63366094134091e-21,0.550006183620019,1.46185019776715e-21,0.643320024999579,0.056384994026052,NA,0.854016824864483,0.642775468718081,0.413708063568496,0.285979305011454,0.885932049334856,NA
"evgS",0.237691893943089,0.846931810016103,0.701832078221052,0.622691077175212,0.383932709238931,0.853029423557807,0.813491503651403,0.989935836820828,0.425996017874409,0.90323976574892,0.698876680193731,0.0953144218709763,0.751355739257115,NA,NA,NA,0.185381758196371,0.868591659428498,0.69420125173454,0.409382472022118,0.453797882154308,0.0435584349798765,0.790285938880593,NA,0.0303491304789532,0.806651102816356,0.832930865116515,0.98719670902221,0.959764596202157,NA
"mdtH",0.0031036701818694,0.760684357949386,0.447983478637939,0.798618048704338,0.0915042545068626,0.0768704481932968,1.14388380615223e-24,0.0985857692968656,4.95280987362973e-09,0.551987725621365,0.903714196389478,0.372751385782117,0.144430111301224,NA,NA,NA,0.569511495952132,1.05992729365373e-24,1.14388380615223e-24,0.126715444701786,9.81092148095941e-25,1.05992729365373e-24,0.599850895116805,NA,0.898879521925978,0.913015743351434,0.513209128725934,0.068498767302024,0.855345275642474,NA
"marA",0.00383227302998063,0.897469826873372,0.0835472260686168,0.445263003337643,0.838406289297908,0.344621002771963,1.28275945117746e-20,0.0804247626413923,5.83190536222934e-13,0.498271453918167,1.28275945117746e-20,0.568525079236037,0.133875335334839,NA,NA,NA,0.0877730236249367,0.957591271291074,0.853093496397877,0.00641302190125431,0.102946610703724,0.851312070882479,0.683887858021602,NA,0.319304937688958,0.280146069713168,0.328504066675073,0.651281804144484,1.34757880433873e-20,NA
"bacA",0.00653081369901683,0.5895743671016,0.458199537998515,0.493855364258353,0.525894742986045,0.47426837458387,0.848203242393027,0.144202472127589,0.000261462566246876,0.783373906367587,0.740686886858199,0.786474028191736,0.000938082967045742,NA,NA,NA,0.184901108685165,2.70194649506092e-29,3.02854115683897e-29,3.4471059604185e-05,0.114948810920365,0.753460799843548,0.143589356793549,NA,0.130898474530273,0.33143377694454,0.0929078806336291,0.05541318159271,0.957622804449962,NA
"myrA",0.0132811972431859,0.886832455447993,0.87730167846479,0.0018554325393074,0.0263383768152612,0.0628162165919621,0.837584671793814,0.94894468212835,4.26810096500784e-12,0.144928376565813,2.63292046289965e-19,0.962778726412486,0.904023534251992,NA,NA,NA,0.0633700101963954,2.52270763785821e-19,2.63292046289965e-19,0.395872511188423,2.41578931569218e-19,0.59472098761057,2.63292046289965e-19,NA,0.214015458064604,0.202530286383335,0.392685480299162,0.729185863601466,0.0701501568701939,NA
"mdtP",0.310334582431022,0.703307281077493,0.730927268889413,0.567328476957408,0.817819473888811,0.77712789598768,0.966453736403973,0.102296390182716,0.791847570424853,0.27365110112564,0.810008025945273,0.384009826797661,0.557285068474046,NA,NA,NA,0.977444698625006,0.923125682319417,0.771629336382108,0.763407899594122,0.871430984121779,6.16521813064519e-23,0.0610974797900573,NA,0.536643862037865,0.783291052378375,0.259563060769958,0.28685524434087,0.795517742447816,NA
"aad(6)",0.0673160021103664,0.896395288070631,0.352251678507037,0.917976591560506,0.120391833009921,0.0292430383594452,0.181956566995554,0.703691646901476,0.946031105866814,0.809555194643345,0.783631456782845,0.719108452111331,0.0264770366145334,NA,NA,NA,0.611198671787917,0.00353680300613172,0.00166904093957258,0.755415771520975,0.713691371493504,0.553480917224695,0.056008566287301,NA,0.0351433552602981,0.5959262257064,0.496209046651451,0.372695267374574,0.384389539061628,NA
"ANA-1",0.328162951339687,0.782631614803828,0.409851059082862,0.00767525312122834,0.0016304176655312,0.0219091533914665,2.02586823373113e-34,0.360857394561108,0.301234436033016,0.554375728065762,0.391301771448461,0.930326347416942,0.146949152204956,NA,NA,NA,0.0129124384119267,0.194752025271715,2.02586823373113e-34,0.0605415854149846,1.44225690293811e-34,0.682839266938783,0.291432142898252,NA,0.624271367364697,0.307948424508724,0.164152423316613,0.277382923059355,0.616672345642978,NA
"Klebsiella pneumoniae KpnH",0.0608402464194997,0.783772969646832,0.564634960129698,0.609415339755227,0.297388583800781,0.204359339001257,3.29888217738321e-20,3.45769507107997e-20,0.847424203668098,0.898260097762176,3.29888217738316e-20,0.109750684311571,0.0505044604775517,NA,NA,NA,0.504016311194991,3.14546065303776e-20,3.29888217738321e-20,0.302275711960239,0.243760462670759,0.48122540686604,0.580651740032236,NA,0.578471450724228,0.413706226990011,0.215701521048896,0.477265455193684,3.45769507107997e-20,NA
"Escherichia coli GlpT with mutation conferring resistance to fosfomycin",8.72888143719613e-06,1.75386414454928e-10,0.339783672633072,0.156971148268323,0.720751771643445,0.167793419162526,0.528929560956997,1.77111657050089e-10,1.77111657050089e-10,0.164819850033996,1.75386414454928e-10,0.81314154443569,0.0237801205645132,NA,NA,NA,0.070605997567507,1.73659155190156e-10,1.75386414454928e-10,0.097204404515436,0.988094554036758,0.684669821594488,0.71100291088673,NA,0.691356702292265,0.703050821453302,0.230276567086422,0.00392912830512864,1.7711165705009e-10,NA
"Escherichia coli soxR with mutation conferring antibiotic resistance",0.0169983042761969,0.385471419000403,0.557743402392335,0.95722846212309,0.80120970356477,0.629366634423708,0.809078863737388,0.0804991355302911,0.98630777213109,0.116209193646748,0.727738484953176,0.270915382397125,0.638905546114271,NA,NA,NA,0.0768237285998623,2.86018461612519e-21,3.01766432587904e-21,0.000766309867896097,0.824437011309685,2.86018461612519e-21,0.00150266929874616,NA,0.880137849827233,0.760965872713939,0.024958850821328,0.066095232572327,3.18161302662438e-21,NA
"Escherichia coli soxS with mutation conferring antibiotic resistance",0.000195212777841979,0.943647642645986,0.137906518579056,0.532825757435595,0.891846954820835,0.657234754875252,0.902399945429261,0.0797865277051827,0.996929795418058,0.839166213174821,0.936280438546619,0.457220033052909,0.0305185484279085,NA,NA,NA,0.814362415663056,4.1404413850676e-21,4.3642714495672e-21,0.0558983874317046,0.311620413409831,0.895564379095845,0.873344021901469,NA,0.775437644042911,0.901677325874598,0.0396697547227945,0.205137074978328,4.59708449720222e-21,NA
