"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"tet(40)",0.404796210983147,0.965675717558559,0.98269967876395,0.553331414410011,0.941319910678087,0.882566419883247,0.308179905266022,0.308167886171522,0.999055777951197,0.752573770053967,0.981266652245924,0.859082124312006,0.506891950059501,NA,NA,NA,0.892545149263861,0.557530815474286,0.153500890631689,0.249247901699986,0.972448616263848,0.99857704678188,0.954363887483433,NA,0.956295856328699,0.444366151476849,0.281983642732863,0.967547944734566,0.824113289967103,0.49600611653856
"mefH",0.11010609092356,0.965675717558559,0.98269967876395,0.193067439588307,0.00142028623227744,0.00253074154036629,0.671647007486837,0.589013226118592,0.553760087608143,0.827649381615537,0.526807783020088,0.649140201517053,0.206079355817927,NA,NA,NA,0.183611612218869,0.0109349259366488,0.0300659896803122,0.718042872017086,0.115334685308542,0.99857704678188,0.355488114054208,NA,0.9560542644033,0.701007611119963,0.132345362854061,0.967547944734566,0.0462365641062878,0.403291623874706
"mdtO",0.2832056482377,0.965675717558559,0.992504162500777,0.962363977717954,0.489364875552778,0.603492477032454,0.794000266319343,0.391184289980352,0.999055777951197,0.916466573385301,0.981266652245924,0.979964499650529,0.759194192474483,NA,NA,NA,0.851522605223904,0.959108102443326,0.860977472544936,0.890649344001165,0.947574896974836,0.99857704678188,0.0629767954119547,NA,0.950121539666241,0.964693334595587,0.602829173334223,0.967547944734566,0.653311066472001,0.742976200921825
"APH(6)-Ic",0.0612738910066312,0.965675717558559,0.704152750952008,0.00201808737372189,0.000364782346254282,0.015911336657869,0.409659503036095,0.912476224530655,0.372923787396848,0.345195802551171,0.981266652245924,0.829008504317076,0.389219403651412,NA,NA,NA,0.000137687304114045,0.959108102443326,0.947973995252687,0.0510506308901129,5.80577793561355e-20,0.99857704678188,0.773028432779733,NA,0.9560542644033,0.444366151476849,5.59144231310259e-09,0.967547944734566,0.731674803984104,0.13349545145882
"AcrS",0.0763297113087827,0.965675717558559,0.98269967876395,0.849832501690444,0.153926777440266,0.0348961616378292,0.370507762178923,0.199569717242233,0.999055777951197,0.50578526778455,0.981266652245924,0.644756210238936,0.312203737323535,NA,NA,NA,0.449270199016053,0.979372968643764,9.91535382674866e-18,0.727438908629426,0.947574896974836,8.27041123499319e-17,0.954363887483433,NA,0.739731002946796,0.457214568427298,0.678478424076531,0.901754629278884,0.846568047306542,0.996334946386342
"tetB(60)",0.81899349581603,0.965675717558559,0.982141487691392,0.55716849924885,0.716728494148038,0.642428070265024,0.671647007486837,2.66024952194258e-16,0.999055777951197,0.696201931273106,0.783102479919787,0.644756210238936,0.0571881562638288,NA,NA,NA,0.491157359327231,0.585071331092467,0.374110473985942,0.718042872017086,0.324497373185287,0.99857704678188,8.37107156001251e-16,NA,0.950121539666241,0.975323868228269,0.525451715636514,0.901754629278884,0.97206171543185,0.99039458255124
"chrB",0.411426393113146,0.965675717558559,0.992504162500777,0.00703785484224553,0.447545469909967,0.882566419883247,0.618379656448235,9.96545194342504e-29,0.999055777951197,0.298582802810964,0.981266652245924,0.89427044550421,0.776246514678391,NA,NA,NA,0.359744317066446,0.743108201406651,0.988853341549168,0.852661140065495,0.206765999333243,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.807730887636525,0.198796351367023,0.901754629278884,0.731674803984104,1.40747727790109e-07
"tet(O)",0.00353669776339797,0.965675717558559,0.982141487691392,0.967310032317647,5.0825481168595e-06,0.000175316927942961,0.492422337206551,0.189048362004587,0.999055777951197,0.288848715140886,0.981266652245924,0.679710928224678,0.980973458016764,NA,NA,NA,0.0447553824384292,0.52805063967739,0.665041186530891,0.0642607937303841,0.972448616263848,0.99857704678188,0.349342903742159,NA,0.739731002946796,0.975323868228269,0.49104066636172,0.93308351888351,0.731674803984104,0.403291623874706
"emrB",0.0330898835677519,0.965675717558559,0.982141487691392,0.402743298776766,0.993590667029657,0.713729403426269,0.0921185443571628,0.201760602307763,0.999055777951197,0.963827228860798,0.981266652245924,0.739457704728843,0.330435876662097,NA,NA,NA,0.19429815903608,5.95862537231222e-22,5.95862537231222e-22,0.852661140065495,0.0947808052643109,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.799338739054777,0.340487098658685,0.93308351888351,0.895000443851445,0.99039458255124
"adeA",0.0417213707092295,2.01929659045273e-09,0.122686176305305,0.778449622000756,0.312882887365894,0.189148191872111,0.791686247329851,1.029549713587e-09,8.95260620510444e-10,0.944408606112264,0.981266652245924,0.829008504317076,0.997737178779177,NA,NA,NA,0.971371835490173,0.829089418006234,0.860977472544936,0.852661140065495,0.763127605850066,0.99857704678188,1.85382763848296e-09,NA,0.789059066389595,0.800312800647053,0.0834164026464332,0.234432953612966,0.824113289967103,6.43468570991874e-10
"lmrD",0.544057789366565,0.965675717558559,0.982141487691392,0.460225897852943,0.812187322926601,0.150809057731326,0.370507762178923,0.199569717242233,0.999055777951197,0.827649381615537,2.0560967212651e-33,0.798033431573653,0.389219403651412,NA,NA,NA,0.195673082184187,0.3087430415413,0.815394237993335,0.249247901699986,0.504536481432622,0.963265553676977,0.783896990671553,NA,0.950121539666241,0.830520582787877,0.73492373666417,0.481582709717465,0.759408299530845,0.476111420377962
"vanX gene in vanA cluster",0.232937181789974,8.29489819407493e-23,0.98269967876395,0.872835170795581,0.00392241831241147,0.0439504911649588,0.492422337206551,1.93400224619358e-23,3.2233370769893e-23,0.688151223795276,0.981266652245924,0.679710928224678,0.944733236380479,NA,NA,NA,0.173753074695563,0.00100365187723856,0.00875475977035381,0.852661140065495,0.0947808052643109,0.99857704678188,0.954363887483433,NA,0.357795833159427,0.975323868228269,0.280000736633804,0.901754629278884,0.463925643700187,0.99039458255124
"oqxB",0.433345683031367,0.965675717558559,0.704152750952008,0.522875155305806,0.676086040719778,0.40399967419084,0.343069632822898,3.69973372605557e-19,0.999055777951197,0.564236861201418,0.956980427051674,0.798033431573653,0.170305021281881,NA,NA,NA,0.991206589955597,0.671426624683438,0.590969445482494,0.705857332663234,0.933343463792616,0.99857704678188,0.912341654359765,NA,0.956295856328699,0.975323868228269,0.407677277188097,0.509465442103492,0.731674803984104,1.72715589221012e-19
"vanI",0.207800116207626,0.965675717558559,0.704152750952008,0.778449622000756,0.0404706257137635,0.018317642713912,0.540747359274438,0.501451184649851,0.662163132191146,0.288848715140886,3.48452843547109e-39,0.831497046553205,0.42599485740538,NA,NA,NA,0.0090214836769776,0.341714667827468,0.992017871871828,0.718042872017086,0.0521750494718728,0.99857704678188,0.912341654359765,NA,0.9560542644033,0.975323868228269,0.0834164026464332,0.806018630572717,0.922993735216063,0.302731945245538
"BlaB-16",0.0484133000373228,0.965675717558559,0.98269967876395,0.14675785419332,0.071024095989705,0.244280615358601,0.986128316786718,0.999055777951197,0.177615407569451,0.908457164363094,0.981266652245924,0.864555679784718,0.997737178779177,NA,NA,NA,0.0317172445788893,0.477851358553805,0.782297074034481,0.685688155157291,0.00193820932486874,0.99857704678188,0.954363887483433,NA,0.9560542644033,0.993130525893736,0.981746518853469,0.68932883516751,0.74760433448575,0.49600611653856
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",0.0267790350343247,0.965675717558559,0.992504162500777,0.193067439588307,0.453807739579791,0.313710659341643,5.43043038529117e-10,3.54965854719135e-10,0.999055777951197,0.908457164363094,0.981266652245924,0.649140201517053,0.42599485740538,NA,NA,NA,0.236554486571773,1.78592951275245e-10,1.78592951275245e-10,0.759237381842497,0.336556104368028,0.99857704678188,6.3200735432215e-10,NA,0.779042917159516,0.457214568427298,0.132345362854061,0.481582709717465,5.68250299512143e-10,2.12979512831481e-10
"tet(W/32/O)",0.753639065645251,0.965675717558559,0.982141487691392,0.467005994473914,0.615199983517816,0.255629455454883,0.671647007486837,3.73060769764624e-17,0.999055777951197,0.827649381615537,4.59058972629479e-17,0.703090482285591,0.47015715923356,NA,NA,NA,0.497564181541961,0.959108102443326,0.885189898373391,0.562576264472051,0.947574896974836,0.99857704678188,0.912341654359765,NA,0.950121539666241,0.444366151476849,0.0834164026464332,0.964562042875398,0.649918627980969,0.99039458255124
"AcrF",0.491913250757551,0.965675717558559,0.992504162500777,0.538228635352293,0.276607760382084,0.352204351990065,0.561728096492695,0.67008427610727,0.949574797344158,0.688151223795276,0.981266652245924,0.814695073119174,0.980973458016764,NA,NA,NA,0.504386227435312,0.743108201406651,0.929847399062829,0.371973329634517,0.972448616263848,0.99857704678188,0.421642007158166,NA,0.956295856328699,0.975323868228269,0.380691496403935,0.964562042875398,0.731674803984104,0.678332121059934
"acrD",0.0267790350343247,0.965675717558559,0.982141487691392,0.913653272062881,0.645515321669568,0.280843642539676,0.492422337206551,0.999055777951197,1.77165343703536e-08,0.921189987659196,0.981266652245924,0.649140201517053,0.506891950059501,NA,NA,NA,0.359744317066446,0.959108102443326,0.929847399062829,0.969268448275077,0.575747188929236,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.626234817912672,0.340487098658685,0.901754629278884,0.494653223151403,3.36454408476757e-46
"CRP",0.0998456489127085,0.965675717558559,0.98269967876395,0.824828540557433,0.941319910678087,0.713729403426269,0.00305289572941741,0.483375297921498,0.999055777951197,0.92900147046977,0.981266652245924,0.649140201517053,0.428967172587597,NA,NA,NA,0.524490445817288,0.959108102443326,0.976812074251691,0.372083501973256,0.504536481432622,0.99857704678188,0.790755238812297,NA,0.950121539666241,0.885337466626284,0.60114747274779,0.967547944734566,0.639329628942887,0.99039458255124
"gadX",0.0330898835677519,0.965675717558559,0.990804720605375,0.870466756710959,0.548120343133712,0.252959569711893,0.758305059165089,0.199569717242233,0.999055777951197,0.916466573385301,0.981266652245924,0.0205982562443402,0.256399865980914,NA,NA,NA,0.85519009356173,0.959108102443326,0.976812074251691,0.590379547460514,0.949279592644741,7.58257604703567e-17,0.0123681242281415,NA,0.971680633322202,0.859384626407299,0.370614401703996,0.873849650923209,0.962052937219387,6.81637037069505e-18
"Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin",0.00411750033266315,0.965675717558559,0.982141487691392,0.0863525667762799,0.682317043790832,0.722251107127419,0.91793875993428,0.209872010167105,1.40482795617832e-08,0.827649381615537,0.981266652245924,0.734811374712543,0.53943024161961,NA,NA,NA,0.93703998140784,2.04497054093348e-26,1.53372790570011e-26,0.705857332663234,0.0947808052643109,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.8832979997605,0.685401894540445,0.347138704421616,0.614145741317746,2.49241337216246e-26
"mdtN",0.433345683031367,0.965675717558559,0.992504162500777,0.849832501690444,0.993590667029657,0.603492477032454,0.671647007486837,0.201760602307763,0.662163132191146,0.916466573385301,0.981266652245924,0.649140201517053,0.47015715923356,NA,NA,NA,0.572053164548789,0.743108201406651,0.782297074034481,0.989017628706431,0.972448616263848,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.830520582787877,0.689664305144205,0.901754629278884,0.892605678221931,0.99039458255124
"vanA",0.124219762625381,0.965675717558559,0.98269967876395,0.872835170795581,0.169913735230897,0.280843642539676,0.461385291631091,2.16525971994597e-29,0.949574797344158,0.869456918517988,0.981266652245924,0.644756210238936,0.634392578201636,NA,NA,NA,0.19429815903608,0.000996796817871246,0.614999333383795,0.852661140065495,0.439933622680431,0.99857704678188,0.989125602743776,NA,0.210244178814132,0.975323868228269,0.132345362854061,0.99652297377927,0.494653223151403,0.691957631117362
"Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin",0.105155287001143,0.965675717558559,0.982141487691392,0.867768871922759,0.342195843114455,0.154658812048145,0.492422337206551,6.00604157260356e-39,0.999055777951197,0.827649381615537,0.894746895294719,0.752695952234917,0.0571881562638288,NA,NA,NA,0.991206589955597,0.0730303248559628,0.0596250035640747,0.212822184058942,0.972448616263848,0.185859676455387,0.989125602743776,NA,0.036119057140698,0.975323868228269,0.14085768430819,0.190832302868538,0.508335848741938,0.762456499238906
"AcrE",0.631225439402244,0.965675717558559,0.529135653234819,0.617810015936874,0.993590667029657,0.882566419883247,0.986128316786718,0.199569717242233,0.999055777951197,0.916466573385301,0.981266652245924,0.851743231324804,0.170305021281881,NA,NA,NA,0.35582910052798,2.60604251883666e-20,2.60604251883666e-20,0.0705820078561525,0.598403757775613,0.99857704678188,0.954363887483433,NA,0.9560542644033,0.800312800647053,0.502949849056742,0.347138704421616,0.731674803984104,2.89345906588617e-20
"YojI",0.198343623801272,0.965675717558559,0.992504162500777,0.872835170795581,0.682317043790832,0.541258135109205,0.492422337206551,0.204674134601192,0.999055777951197,0.827649381615537,0.981266652245924,0.814695073119174,0.47015715923356,NA,NA,NA,0.851522605223904,2.78082063492602e-23,2.78082063492602e-23,0.260409664628411,0.947574896974836,0.99857704678188,0.912341654359765,NA,0.00163867522899617,0.975323868228269,0.340487098658685,0.901754629278884,0.548398065789975,3.21749235804334e-23
"evgA",0.0270994521289006,7.69212808706745e-14,0.485596598913489,0.849832501690444,0.812187322926601,0.322692187899181,0.492422337206551,0.199569717242233,0.999055777951197,0.916466573385301,0.981266652245924,0.679710928224678,0.330435876662097,NA,NA,NA,0.35582910052798,2.05123415655132e-14,1.92303202176686e-14,0.796048446675075,0.947574896974836,1.50248166304548e-13,0.866600668083508,NA,0.323359496630806,0.88319585553625,0.381222082883036,0.964562042875398,0.895000443851445,0.99039458255124
"vanS gene in vanD cluster",0.779760755109243,0.965675717558559,0.687259284490616,0.778449622000756,0.312882887365894,0.0780197530905276,0.421177016766025,0.199569717242233,1.18714037840777e-12,0.916466573385301,9.54194905287179e-18,0.679710928224678,0.389219403651412,NA,NA,NA,0.000886462513666559,2.48658359152919e-18,2.48658359152919e-18,0.852661140065495,0.370425205782693,0.99857704678188,2.07249282012724e-17,NA,0.950121539666241,0.975323868228269,0.349215975254866,0.873849650923209,0.731674803984104,1.65449413082098e-07
"vanR gene in vanD cluster",0.663581309282826,0.965675717558559,0.690484642892728,0.872835170795581,0.85939213731771,0.464068500414365,0.706634010249457,0.613998993512176,0.999055777951197,0.688151223795276,0.981266652245924,0.679710928224678,0.4316985256957,NA,NA,NA,0.00697424338646585,0.55129123710919,0.929847399062829,0.852661140065495,0.582287302670527,0.99857704678188,0.954363887483433,NA,0.9607691489442,0.964693334595587,0.0834164026464332,0.873849650923209,0.731674803984104,0.918551949474344
"SAT-4",0.849661478386151,0.965675717558559,0.992504162500777,0.460225897852943,0.453807739579791,0.986172802298936,0.671647007486837,0.751345937829066,0.00436252676942369,0.827649381615537,0.981266652245924,0.679710928224678,0.898777813654039,NA,NA,NA,0.517737721607913,0.00403914520275129,2.64855599104669e-05,0.852661140065495,0.909203105922289,0.99857704678188,0.349342903742159,NA,0.950121539666241,0.626234817912672,0.981746518853469,0.993538647466775,0.731674803984104,0.99039458255124
"ErmB",4.64995791906119e-05,0.965675717558559,0.98269967876395,0.849832501690444,0.152078063570772,0.064663981286538,0.370507762178923,0.231048268707328,3.68235127012596e-15,0.688151223795276,0.981266652245924,0.679710928224678,0.685273098594991,NA,NA,NA,0.35582910052798,0.137419222384977,0.262331736784444,0.228411679944483,0.972448616263848,0.99857704678188,0.790755238812297,NA,0.9560542644033,0.975323868228269,0.981746518853469,0.967547944734566,0.962052937219387,0.622938104737796
"baeR",0.0299892910488432,0.965675717558559,0.98269967876395,0.824828540557433,0.812187322926601,0.950848668684227,0.0128229205649825,0.274419500642404,0.739230983335448,0.916466573385301,0.40396447432881,0.859082124312006,0.219136014768464,NA,NA,NA,0.285481543458465,0.694384752511435,1.58399315149491e-27,0.884534833312783,0.474629060947672,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.452889206987728,0.0834164026464332,0.901754629278884,0.41635532225099,0.833656356069708
"mdtF",0.290292828872436,0.965675717558559,0.98269967876395,0.797218303697646,0.541540106843583,0.211491213832709,0.739232583648371,0.439096847490069,0.782970727390299,0.827649381615537,0.981266652245924,0.89427044550421,0.951662603282583,NA,NA,NA,0.528500117165019,0.979372968643764,0.73151893784463,0.852661140065495,0.972448616263848,0.99857704678188,0.501820241509712,NA,0.9560542644033,0.659525060911949,0.83428942227974,0.901754629278884,0.731674803984104,0.732268120950735
"tet(W/N/W)",0.466260452248792,0.965675717558559,0.98269967876395,0.872835170795581,0.993590667029657,0.76540280197207,4.68628711175651e-13,3.00693703399856e-13,3.26701587398937e-13,0.288848715140886,2.8533635604992e-13,0.649140201517053,0.389219403651412,NA,NA,NA,0.517737721607913,0.959108102443326,0.938567996966305,0.524411622467648,0.710353826855177,7.98941796939781e-13,6.93708055672914e-13,NA,0.9560542644033,0.00240842587641237,0.0834164026464332,0.993538647466775,4.81299191241681e-13,1.57300764303192e-13
"acrB",0.177127688548681,0.965675717558559,0.992504162500777,0.55716849924885,0.941319910678087,0.989691994399717,0.739232583648371,0.0098459815443709,0.999055777951197,0.101591692204436,0.981266652245924,0.679710928224678,0.614127335184653,NA,NA,NA,0.524490445817288,0.959108102443326,0.929847399062829,0.899124802159604,0.562389933387607,0.99857704678188,0.501820241509712,NA,0.950121539666241,0.807730887636525,0.981746518853469,0.347138704421616,0.731674803984104,0.910413932530813
"ErmF",0.137497349672997,0.965675717558559,0.992504162500777,0.870466756710959,0.545912025274116,0.359588331533545,0.986128316786718,0.67008427610727,0.00314501886145693,0.288848715140886,0.641567460446941,0.734811374712543,0.829454785283128,NA,NA,NA,0.35582910052798,0.959108102443326,0.976812074251691,0.710043177893744,0.972448616263848,0.99857704678188,0.954363887483433,NA,0.9560542644033,0.701007611119963,0.502949849056742,0.93308351888351,0.892605678221931,0.0929056296429518
"mdtA",0.2832056482377,0.965675717558559,0.982141487691392,0.849832501690444,0.993590667029657,0.722251107127419,2.65555410736877e-19,0.199569717242233,0.999055777951197,0.908457164363094,0.981266652245924,0.649140201517053,0.531906581622521,NA,NA,NA,0.497564181541961,5.70124042119314e-20,5.70124042119314e-20,0.531520531656673,0.972448616263848,0.99857704678188,0.349342903742159,NA,0.9560542644033,0.701961434218637,0.981746518853469,0.967547944734566,0.946206019870873,6.65188866051965e-20
"emrY",0.208940323300284,0.965675717558559,0.992504162500777,0.55716849924885,0.676086040719778,0.188384059145107,0.702731093635631,0.199569717242233,0.999055777951197,0.288848715140886,0.981266652245924,0.644756210238936,0.531906581622521,NA,NA,NA,0.851496805639299,1.27242231562753e-20,1.27242231562753e-20,0.852661140065495,0.972448616263848,0.99857704678188,0.335177464488198,NA,0.950121539666241,0.799338739054777,0.60114747274779,0.967547944734566,0.653311066472001,1.31849368782446e-20
"evgS",0.567494404566382,0.965675717558559,0.992504162500777,0.967310032317647,0.993590667029657,0.477683150934011,0.578256542874324,0.999055777951197,0.911631478251236,0.827649381615537,0.749600255203244,0.649140201517053,0.940545276140037,NA,NA,NA,0.449270199016053,0.959108102443326,0.6916654784085,0.427663369049202,0.763127605850066,0.99857704678188,0.954363887483433,NA,0.424920707837738,0.975323868228269,0.918468980511633,0.544727628340221,0.972451325266064,0.00514281905393769
"mdtH",0.00952656079505239,0.965675717558559,0.98269967876395,0.778449622000756,0.0668127357823448,0.188384059145107,0.793180757107343,0.204674134601192,1.89268091599422e-08,0.94129738100011,0.981266652245924,0.679710928224678,0.389219403651412,NA,NA,NA,0.517737721607913,1.26013578245499e-23,1.26013578245499e-23,0.524411622467648,0.504536481432622,1.04976859846263e-22,0.954363887483433,NA,0.9560542644033,0.964693334595587,0.678478424076531,0.512000460274964,0.996201413473922,0.980315694382663
"marA",0.0126340145064069,0.965675717558559,0.982141487691392,0.299133273405696,0.676086040719778,0.986172802298936,2.65555410736877e-19,0.199569717242233,3.67066984563847e-12,0.916466573385301,0.894746895294719,0.829008504317076,0.389219403651412,NA,NA,NA,0.0860709522670692,0.979372968643764,0.980656232730822,0.524411622467648,0.324497373185287,0.999368565553489,0.954363887483433,NA,0.9560542644033,0.626234817912672,0.260070197424527,0.724132070011102,4.35232809030014e-19,7.58899642443388e-20
"bacA",0.013794592081281,0.965675717558559,0.992504162500777,0.599744517706709,0.930764775722967,0.642428070265024,0.739613496035195,0.257161075294201,0.000964706709945372,0.916466573385301,0.838315769768701,0.829008504317076,0.256399865980914,NA,NA,NA,0.472032031399432,7.22770687428795e-28,7.22770687428805e-28,0.168384482367606,0.419508096762433,0.99857704678188,0.501820241509712,NA,0.323359496630806,0.701007611119963,0.132345362854061,0.243741445093614,0.900254042091385,0.99039458255124
"myrA",0.0927151387125559,0.965675717558559,0.982141487691392,0.461004916873815,0.0433116979040365,0.089844894060479,0.960051708050466,0.999055777951197,2.17469906312304e-11,0.827649381615537,5.16978913558119e-18,0.936131041541596,0.951662603282583,NA,NA,NA,0.0090214836769776,1.17360746630795e-18,0.885189898373391,0.382044554143391,0.972448616263848,0.99857704678188,1.40861244765131e-17,NA,0.922397489171079,0.732793265907654,0.380691496403935,0.901754629278884,0.649918627980969,0.452454210367832
"mdtP",0.32587435895209,0.965675717558559,0.98269967876395,0.778449622000756,0.682317043790832,0.76540280197207,0.671647007486837,0.206522900934916,0.999055777951197,0.916466573385301,0.981266652245924,0.679710928224678,0.42599485740538,NA,NA,NA,0.822169185647264,0.959108102443326,0.976812074251691,0.930982808823553,0.947574896974836,0.99857704678188,0.344075280922954,NA,0.9560542644033,0.975323868228269,0.460433247191924,0.988689994468953,0.966644224679089,6.24285518149547e-22
"aad(6)",0.156282816742321,0.965675717558559,0.992504162500777,0.872835170795581,0.541540106843583,0.117647072781836,0.656577164412433,0.84601130582537,0.999055777951197,0.916466573385301,0.981266652245924,0.979964499650529,0.506891950059501,NA,NA,NA,0.991206589955597,0.00880088189897893,7.55918908619726e-05,0.982366154816961,0.575747188929236,0.99857704678188,0.335177464488198,NA,0.779042917159516,0.975323868228269,0.698563763525968,0.964562042875398,0.846568047306542,0.71055614086416
"ANA-1",0.706563369375136,0.965675717558559,0.982141487691392,0.0101028744651918,0.0404706257137635,0.154658812048145,0.0921185443571628,0.501451184649851,0.72759761381993,0.827649381615537,0.981266652245924,0.859082124312006,0.759194192474483,NA,NA,NA,0.0146098549158905,0.378881212801336,0.665041186530891,0.178046714690335,1.08631077643877e-32,0.99857704678188,0.790755238812297,NA,0.950121539666241,0.830520582787877,0.207302787201943,0.57923281962085,0.508335848741938,0.0741649437882576
"Klebsiella pneumoniae KpnH",0.290292828872436,0.965675717558559,0.98269967876395,0.778449622000756,0.999247176610695,0.642428070265024,0.675445283956296,3.69973372605557e-19,0.999055777951197,0.916466573385301,0.981266652245924,0.649140201517053,0.47015715923356,NA,NA,NA,0.952393649089254,1.60268709464305e-19,1.60268709464305e-19,0.852661140065495,0.813862519412814,0.99857704678188,0.954363887483433,NA,0.789059066389595,0.800312800647053,0.340487098658685,0.901754629278884,0.846568047306542,1.76177796478837e-19
"Escherichia coli GlpT with mutation conferring resistance to fosfomycin",0.00038957999071469,2.01929659045273e-09,0.992504162500777,0.53501749078801,0.326724483116918,0.882566419883247,0.902762310237707,9.97418279176817e-10,8.61406695652705e-10,0.347573962678178,1.14978160648994e-09,0.951602418425879,0.180232634649486,NA,NA,NA,0.0893073162134027,5.16153600148519e-10,5.16153600148519e-10,0.249247901699986,0.892238031825379,0.99857704678188,0.954363887483433,NA,0.950121539666241,0.800312800647053,0.207302787201943,0.036220994159251,1.54846080044556e-09,6.11320880785791e-10
"Escherichia coli soxR with mutation conferring antibiotic resistance",0.031337370605142,0.965675717558559,0.98269967876395,0.967310032317647,0.999247176610695,0.642428070265024,0.717878572655592,0.199569717242233,0.999055777951197,0.827649381615537,0.993308357199202,0.679710928224678,0.42599485740538,NA,NA,NA,0.178722587860403,2.18599824232425e-20,2.18599824232425e-20,0.249247901699986,0.947574896974836,0.99857704678188,0.0123681242281415,NA,0.950121539666241,0.830520582787877,0.132345362854061,0.457041503757955,0.731674803984104,0.99039458255124
"Escherichia coli soxS with mutation conferring antibiotic resistance",0.00310362060177473,0.965675717558559,0.982141487691392,0.55716849924885,0.999247176610695,0.9125282776547,0.944842026361361,0.199569717242233,0.999055777951197,0.916466573385301,0.981266652245924,0.810436387989556,0.270647296291738,NA,NA,NA,0.897386614789219,2.60604251883666e-20,2.60604251883666e-20,0.249247901699986,0.575747188929236,0.99857704678188,0.954363887483433,NA,0.9560542644033,0.799338739054777,0.0834164026464332,0.68932883516751,2.21513614101116e-19,2.89345906588617e-20
